0	1	2	what is two plus two ? four _eos	_go i do n't really have a favorite one . i do n't know much about the planet . _eos	0
0	1	2	what is two plus two ? four _eos	_go i do n't really have a favorite one . i do n't know much about the planet . _eos	0
0	1	2	what is your name ? john _eos	_go yes they were called cathode ray tube amusement devices _eos	0
0	1	2	how old are you ? 41 _eos	_go i did n't know that . i wonder if they have video games like the original nintendo used to be ? _eos	0
0	1	2	what is the color of a yellow car ? yellow _eos	_go i think i ' ve heard that before . i wonder if it 's because of the fact that the ps3 's are being used to play a game called mcgonigal _eos	0
0	1	2	are you a follower or a leader ? leader _eos	_go i think it 's cool that the playstation was able to build a super computer that could beat the ps2 . _eos	0
0	1	2	are you a leader or a follower ? leader _eos	_go i think playstation is a great game . playstation 3s are used to build a supercomputer . _eos	0
0	1	2	what do you think about bill gates ? he's an amazing man! I would love to talk to him . _eos	_go i did n't know that . i wonder if it was because of the military or if it was a playstation game ? _eos	0
0	1	2	what is the meaning of life ? 42 _eos	_go i think it 's cool that the playstation is the worlds largest search engine on the net . _eos	0
0	1	2	my name is david . what is my name ? david _eos	_go i have n't played that game , but i have heard it was a long time ago . _eos	0
0	1	2	my name is john . what is my name ? john, mine too ! _eos	_go i think the soundtrack of grand theft auto is a great idea . _eos	0
0	1	2	what is the purpose of being intelligent ? i have no idea . _eos	_go i think he is a great player . he is a great player . _eos	0
0	1	2	is the sky blue or black ? blue _eos	_go i have not . i wonder if it was because of the technology that the ps3 's are used to build a supercomputer . _eos	0
0	1	2	what is love ? the opposite of hate _eos	_go i think he is a great player . he is a great player . _eos	0
0	1	2	what do you think about tesla ? nice cars _eos	_go i think that is a good point . i think it would be cool to see a manager play in the game . _eos	0
0	1	2	what do you think about china ? no opinion, but I am not sure about the current political regime . _eos	_go i did n't know that . i wonder if he ever played baseball ? _eos	0
0	1	2	what is moral ? i'm not sure :( _eos	_go i think he was a great player . i wonder if he ever played kickball in canada . _eos	0
0	1	2	what is immoral ? not moral _eos	_go i have not . i do n't know if i ' ve ever played kickball . i ' ve never played kickball . _eos	0
0	1	2	how many legs does a cat have ? four _eos	_go i would have to agree with you . i would have to check it out . i would sell some of the old ones . _eos	0
0	1	2	can you lie ? yes _eos	_go i think that would be a great idea . i would have to check it out . _eos	0
0	1	2	is paris the capital of france ? yes _eos	_go i would have to agree . i would have to check it out . i would love to have a bunch of old baseball cards . _eos	0
0	1	2	is paris the capital of china ? no _eos	_go i would have to check it out . i would have to check it out . _eos	0
0	1	2	what is the purpose of living ? i don't know . you tell me _eos	_go i do n't watch much tv , but i do like the simpsons . _eos	0
0	1	2	can we fly an airplane ? yes _eos	_go i have not seen that one . i wonder if it is on netflix ? _eos	0
0	1	2	what do you think about artificial intelligence ? it rules ! _eos	_go i have not seen that episode . i do n't know if i ' ve seen it . _eos	0
0	1	2	what happens if machines can think ? you die ! _eos	_go i do n't really like that show , i do n't really like the show that 70 's show , i do n't think i ' ve seen it though _eos	0
0	1	2	do you like soccer ? yes _eos	_go i have not . i have n't seen it . i have n't seen it . i have n't seen it . _eos	0
0	1	2	do you want to be loved or love ? love _eos	_go i do n't know , i do n't know if i ' ve ever seen it , but i do like the simpsons , i think it 's funny that the creators of the simpsons sent flowers to the south park creators _eos	0
0	1	2	love is ... pain _eos	_go i do n't have cable , but i do n't have cable . i do n't have cable but i do know that homer simpson has had over 188 jobs in the first 400 episodes . _eos	0
0	1	2	what do you think about messi . meh _eos	_go i wonder if homer ever appeared in the first 400 episodes of the simpsons ? _eos	0
0	1	2	can we fly a helicopter ? yes _eos	_go i do n't know . i do know that there is only one episode of the simpsons that bart does not appear in or is mentioned . _eos	0
0	1	2	can a submarine swim ? sort of ... metaphorically _eos	_go i do n't know , i do n't know . i do know that 70 's show was remade in the uk but it was cancelled after 10 episodes . _eos	0
0	1	2	what do you think about cleopatra ? i don't have an opinion _eos	_go i have not . i have not seen it . is it good ? _eos	0
0	1	2	which animal will win in the battle between a lion and a crocodile ? lion _eos	_go i have not seen that one . i have not seen it . i have n't seen it . _eos	0
0	1	2	what is the purpose of existence ? i don't know _eos	_go i have not . i have not seen it . i have not seen it . _eos	0
0	1	2	what do you think about japanese ? they are amazing ! _eos	_go i have not . i have seen a few episodes . i have not seen it but i have seen it . _eos	0
0	1	2	steve is my name . what is my name ? steve _eos	_go i have not . i have not seen it . i have n't seen it . _eos	0
0	1	2	what do you think about rock climbing ? i like it _eos	_go yeah i think i have seen that one , i think it was really funny , i think it was george carlin and ringo starr , i think he was the voice of thomas the tank engine _eos	0
